title,tag,info,comments,content
走进建筑师的家,豆瓣图书标签: 家居,[日] 中村好文 / 杨婉蘅 / 南海出版公司 / 2016-1-1 / 88.00元,(767人评价),"《走进建筑师的家》是作家兼建筑家中村好文的随笔集。中村好文曾获多项建筑大奖，并为村上春树设计住宅。
住宅是生活的容器。居住在其中的人，能不能不造作、不畏缩、..."
理想的家,豆瓣图书标签: 家居,[日] 蓝色工作室、[日] 石井健 (监修) / 张艳辉 / 化学工业出版社 / 2017-1-1 / 58.00元,(383人评价),什么样的房子是理想的家？把你对生活的爱与理解融入设计的房子，也许就是理想的家。如果你热爱旅行，如何用你从世界各地带回来的“战利品”打造你的家？如果你热爱美食...
﻿自行车骑行宝典,豆瓣图书标签: 自助游,谢正宽 / 轻工业出版社 / 2012-1 / 35.00元,(149人评价),《自行车骑行宝典:单车学校教你的52堂课》讲述了如何骑车才能既健身又不损害身体？骑车怎么才能减肥？自行车装备怎么“备”？怎样骑车最省力？《自行车骑行宝典:单...
我去!拉萨,豆瓣图书标签: 自助游,唐龙 / 江苏文艺出版社 / 2012-6 / 38.00元,(406人评价),《我去!拉萨》内容简介：毕业季的7个非典型宅男，告别书房和网络，告别熬夜和赖床，骑上单车，直指拉萨！这里有，最尽兴的漂泊，最传奇的花甲骑士，最浪漫的路上爱情...
2007全新升级中国自助游,豆瓣图书标签: 自助游,《中国自助游》编辑部 / 陕西师范大学出版社 / 2006-12 / 36.00元,(184人评价),本书介绍149个旅游城市和景区、1766个景点，120条经典线路，500条独具特色的个性线路。
徒步旅行耶路撒冷,豆瓣图书标签: 自助游,巴蒂亚•科恩博伊姆博士、阿维格多•科恩博伊姆 / 东方出版社 / 2017-8 / 78,(29人评价),本书共分为十二章，第一章是简明的“生存指南”，集中介绍耶路撒冷的气温、酒店、餐饮情况。第二到十二章是对景点的细节描述。作者不仅介绍了大多数游人非去不可的哭墙...
从法棍到米粉的越南行,豆瓣图书标签: 自助游,卓然 / 吉林科学技术出版社 / 2011-11 / 39.00元,(159人评价),"此书源自发表在天涯论坛旅游版的人气热帖《Same,same,Vietnam!从法棍到米粉——两个女生行走越南的15天（光影随行）》，网络点击量突破80万!
..."
开始在新加坡自助旅行,豆瓣图书标签: 自助游,王之义 / 旅游教育出版社 / 2008-8-1 / 32.00元,(41人评价),内容简介新加坡不再只属于商务客了。如雨后春笋般落成的购物中心，夜店，时髦个性商店，展现多种族特点的异国美食……多样的活动类型，密集的街道分区规划，早就是想趁...
2011中国自助游全新彩色升级版,豆瓣图书标签: 自助游,《中国自助游》编辑部 编著 / 东方出版中心 / 2010-11 / 39.80元,(313人评价),《中国自助游(2011全新彩色升级版畅销10周年纪念版)》10周岁了！10年来，在热心读者的支持下，我们始终保持着旅游类图书销售总冠军的荣誉。10周年纪念，...
出国自助游教室,豆瓣图书标签: 自助游,三少 / 机械工业出版社 / 2012-4 / 36.00元,(1220人评价),《出国自助游教室:我的第一本旅行教科书》不是一本单纯的游记， 这是一本以游记的方式展现给大家的出国自助游“教科书”。如果你希望买一本如何计划欧洲、美洲或者东...
走遍全球,豆瓣图书标签: 自助游,日本大宝石出版社 / 张军伟 / 中国旅游出版社 / 2012-10-20 / 68.00元,(140人评价),《柬埔寨和吴哥寺》讲述的是柬埔寨和吴哥寺的一些风土民情和主要的游览胜地，带来读者提前观赏柬埔寨和吴哥寺，方便旅游者的出行，给准备旅游的朋友带来一些游览柬埔寨...
中国最美的88个人文旅游地,豆瓣图书标签: 自助游,《旅游圣经》编辑部 编 / 北京航空航天大学 / 2011-5 / 39.80元,(10人评价),“最美中国系列”丛书是旅游圣经团队历经数年发展、走遍中国后推出的巅峰之作。团队组织所有优秀作者撰写本系列。可谓十余位资深背包客视野中的”最美中国”。本系列丛...
路上有微光,豆瓣图书标签: 自助游,猫力 / 浦睿文化·湖南人民出版社 / 2015-10-1 / CNY 58.00,(212人评价),《路上有微光》是《猫力乱步》作者猫力最新的作品。五年来，猫力继续在路上，陆续游走伊朗、印度、英国、墨西哥、古巴、埃及等数十国家。她将所见所闻，浓缩成九个暖心...
大勇和小花的欧洲日记Ⅱ,豆瓣图书标签: 自助游,大勇 / 湖南教育出版社 / 2007年10月 / 30.00元,(569人评价),带着对茜茜公主故乡的美好想象，踏上16日德、奥自助行程，不必匆匆忙忙地赶路，借助从不晚点的德国交通系统和准备充分的线路攻略，度过又一个悠闲的欧洲假日：在莱茵...
旅行小贴士,豆瓣图书标签: 自助游,澳大利亚Lonely Planet| / 高宏松//赵洪生 / 生活·读书·新知三联书店 / 2006-10 / 12.00元,(246人评价),通过这本小册子，Lonely Planet公司和生活·读书·新知三联书店试图帮助旅行者们迈出认识和发现这个辽阔广大、精彩美丽的世界的第一步，让你了解到在出发...
走遍中国-贵州,豆瓣图书标签: 自助游,2008-5 / 32.00元,(少于10人评价),《走遍中国·贵州》是《走遍中国》系列丛书之一。《贵州》装帧精美，资料详实，内容实用，既是一本立刻就能用到的实践中的旅游指南，也具有可以使人们深入了解贵州的特...
老火车的时光慢游,豆瓣图书标签: 自助游,齐栋 / 机械工业出版社 / 2012-7 / 39.00元,(591人评价),本书是作者乘坐绿皮火车旅行的游记。作者走黔西之川，行彩云之南，踏天府之国，经三秦之地，过陇西之路，至青色之海，达东北之极，详细介绍了值得体验的３５段绿皮火车...
﻿薛兆丰经济学讲义,豆瓣图书标签: 经济学,薛兆丰 / 中信出版社 / 2018-7-1 / CNY 68.00,(8882人评价),"我们每天收到无数纷繁复杂的信息，看到各种光怪陆离的现象，世界是复杂的。
世界又并不复杂，只是你需要一双慧眼。经济学是一种帮助你成为明白人的智慧，它是观察世界..."
经济学原理,豆瓣图书标签: 经济学,[美] N.格里高利·曼昆 / 梁小民、梁砾 / 北京大学出版社 / 2009-4-1 / 54.00元,(9716人评价),《经济学原理(第5版):微观经济学分册》是世界上最流行的经济学教材！其英文原版现已被哈佛大学、耶鲁大学、斯坦福大学等美国600余所大学用作经济学原理课程的教...
贫穷的本质,豆瓣图书标签: 经济学,阿比吉特•班纳吉 (Abhijit V.Banerjee)、埃斯特•迪弗洛 (Esther Duflo) / 景芳 / 中信出版社 / 2013-4-1 / 58.00元,(6589人评价),《贫穷的本质:我们为什么摆脱不了贫穷》内容简介：他们曾被说成是白人的负担，是弱国劣政的牺牲者。他们是最底层的10亿人，生活在每天0.99美元的贫困线之下。数...
经济学原理（上下）,豆瓣图书标签: 经济学,[美] 曼昆 / 梁小民 / 机械工业出版社 / 2003-8 / 88.00元,(15124人评价),此《经济学原理》的第3版把较多篇幅用于应用与政策，较少篇幅用于正规的经济理论。书中主要从供给与需求、企业行为与消费者选择理论、长期经济增长与短期经济波动以及...
国富论,豆瓣图书标签: 经济学,[英] 亚当·斯密 / 唐日松 等 / 华夏出版社 / 2005-1 / 69.00元,(9128人评价),亚当·斯密并不是经济学说的最早开拓者，他最著名的思想中有许多也并非新颖独特，但是他首次提出了全面系统的经济学说，为该领域的发展打下了良好的基础。因此完全可以...
思考，快与慢,豆瓣图书标签: 经济学,[美] 丹尼尔·卡尼曼 / 胡晓姣、李爱民、何梦莹 / 中信出版社 / 2012-7 / 69.00元,(13377人评价),"《纽约时报》2011年度十大好书
新书上市，连续20多周蝉联亚马逊、《纽约时报》畅销书排行榜前20名，上市至今超过7个月，横扫全球各大畅销书排行榜，稳居亚马..."
贫穷的本质,豆瓣图书标签: 经济学,[印]阿比吉特·班纳吉、[法]埃斯特·迪弗洛 / 景芳 / 中信出版集团 / 2018-9 / 58,(2149人评价),"他们曾被说成是白人的负担，是弱国劣政的牺牲者。
他们是最底层的10亿人，生活在每天0.99美元的贫困线之下。
数万亿美元的援助未能救他们于水火之中，
他们，..."
小狗钱钱,豆瓣图书标签: 经济学,[德] 博多·舍费尔 / 王钟欣、余茜 / 南海出版公司 / 2009-2-1 / 20.00元,(29942人评价),《小狗钱钱》主要内容：吉娅是一个普通的12岁女孩，一次偶然的机会，她救助了一只受伤的小狗，并给它取名叫“钱钱”。没想到，钱钱居然是一位深藏不露的理财高手，它...
债务危机,豆瓣图书标签: 经济学,[美] 瑞·达利欧 / 赵灿、熊建伟、刘波、崔苹苹、何杰奎林 / 中信出版社 / 2019-3 / 98.00元,(1702人评价),在2008年金融危机爆发10周年之际，全球一线投资者之一瑞·达利欧公开了他独到的债务危机应对原则。这些原则可以解释债务危机的发生机制，以及妥善应对危机应该遵...
黑天鹅,豆瓣图书标签: 经济学,纳西姆•尼古拉斯•塔勒布 (Nassim Nicholas Taleb) / 万丹、刘宁 / 中信出版社 / 2011-10-1 / 49.00元,(5436人评价),在发现澳大利亚的黑天鹅之前，欧洲人认为天鹅都是白色的，“黑天鹅”曾经是他们言谈和写作中的惯用语，用来指不可能存在的事物，但当第一只黑天鹅出现时，这个不可动摇...
好的经济学,豆瓣图书标签: 经济学,[美] 阿比吉特·班纳吉、[法] 埃斯特·迪弗洛 / 张缘、蒋宗强 / 中信出版集团 / 2020-4-1 / 68,(118人评价),"为什么移民给经济带来的影响，不遵循供求规律？
为什么贸易会导致失业率上升和工资下降？
谁曾经真正解释了增长的原因和发生的时机？
从新德里到达喀尔，从巴黎到华..."
八次危机,豆瓣图书标签: 经济学,温铁军 / 东方出版社 / 2013-1-1 / 55.00元,(1989人评价),"内容简介：
""在人们通常的意识形态中，中国没有发生过经济危机，也不可能发生经济危机，最多只能算是经济波动，而不能算是危机。但作者认为，中国不仅发生过经济危机..."
聪明的投资者,豆瓣图书标签: 经济学,本杰明·格雷厄姆、Benjamin Graham / 王中华、黄一义 / 人民邮电出版社 / 2010-8 / 88.00元,(5371人评价),这是一本投资实务领域的世界级和世纪级的经典著作，自从1949年首次出版以来，本书即成为股市上的《圣经》。本修订版在完整保留格雷厄姆原著1973年第4版的基础...
经济学通识,豆瓣图书标签: 经济学,薛兆丰 / 北京大学出版社 / 2015-8 / 58.00元,(4773人评价),"给我一双慧眼吧
2015-07-31罗振宇罗辑思维
今天这个周五上新日，我们推荐给大家的是——《经济学通识》，薛兆丰教授的作品。
推荐理由
1. 它是我所见..."
经济学的思维方式,豆瓣图书标签: 经济学,托马斯·索维尔 / 吴建新 / 四川人民出版社 / 2018-8-1 / 88.00元,(1079人评价),"经济学入门佳作，暌违多年，新版出来
长居美国亚马逊经济类榜首、美国国民经济学读本
掌握社会经济运行规律，人人都能看懂的经济学专业读物
◎ 编辑推荐
美国芝加..."
代谢增长论,豆瓣图书标签: 经济学,陈平 / 北京大学出版社 / 2019-3 / 75.00,(430人评价),经济复杂性研究是在物理、生物等多学科交叉的基础上，理解经济系统的复杂性和多样性，探索定量观察和建模的经济科学。本书是“经济复杂性基础研究系列”的第一卷。全书...
经济学原理(第7版),豆瓣图书标签: 经济学,曼昆 (N.Gregory Mankiw) / 梁小民、梁砾 / 北京大学出版社 / 2015-5-1 / 128,(2490人评价),《经济学原理（第7版）：微观经济学分册+宏观经济学分册》是目前国内市场上最受欢迎的引进版经济学教材之一，其最大特点是它的“学生导向”，它更多地强调经济学原理...
牛奶可乐经济学,豆瓣图书标签: 经济学,[美] 罗伯特·弗兰克 / 闾佳 / 中国人民大学出版社 / 2008-1 / 39.80,(18271人评价),一部“博物经济学”著作，它非学术大部头，而只是生活小智慧。其实经济学正生动地编织着生活的方方面面，人身边的大事小事都可以用经济学原理来一一破解，这就是博物经...
﻿原则,豆瓣图书标签: 管理,[美] 瑞·达利欧 / 刘波、綦相 / 中信出版社 / 2018-1 / CNY 98.00,(21840人评价),"※ 华尔街投资大神、对冲基金公司桥水创始人，人生经验之作
作者瑞·达利欧出身美国普通中产家庭，26岁时被炒鱿鱼后在自己的两居室内创办了桥水，现在桥水管理资金..."
富爸爸，穷爸爸,豆瓣图书标签: 管理,（美）罗伯特・T・清崎、莎伦・L・莱希特 / 杨君，杨明 / 世界图书出版公司 / 2000-09 / 18.80,(57787人评价),《富爸爸，穷爸爸》是一个真实的故事，作者罗伯特・清崎的亲生父亲和朋友的父亲对金钱的看法截然不同，这使他对认识金钱产生了兴趣，最终他接受了朋友的父亲的建议，也...
